"","ID","Sex_C","PES","delayed_disinhibition","Affect","RT","Child_Age","RavenScore"
"727",139,"Male","NPE","DD","Angry",1417,1.03108797959305,-0.0364266151080317
"728",139,"Male","NPE","NDD","Happy",1230,1.03108797959305,-0.0364266151080317
"729",139,"Male","NPE","NDD","Happy",879,1.03108797959305,-0.0364266151080317
"730",139,"Male","NPE","DD","Angry",1278,1.03108797959305,-0.0364266151080317
"731",139,"Male","NPE","DD","Angry",2410,1.03108797959305,-0.0364266151080317
"732",139,"Male","NPE","DD","Angry",905,1.03108797959305,-0.0364266151080317
"733",139,"Male","NPE","NDD","Happy",911,1.03108797959305,-0.0364266151080317
"734",139,"Male","NPE","DD","Angry",1132,1.03108797959305,-0.0364266151080317
"735",139,"Male","NPE","DD","Angry",1035,1.03108797959305,-0.0364266151080317
"736",139,"Male","NPE","DD","Angry",795,1.03108797959305,-0.0364266151080317
"737",139,"Male","NPE","NDD","Happy",802,1.03108797959305,-0.0364266151080317
"738",139,"Male","NPE","NDD","Neutral",1094,1.03108797959305,-0.0364266151080317
"739",139,"Male","NPE","NDD","Neutral",1374,1.03108797959305,-0.0364266151080317
"740",139,"Male","NPE","NDD","Happy",1975,1.03108797959305,-0.0364266151080317
"741",139,"Male","NPE","NDD","Happy",885,1.03108797959305,-0.0364266151080317
"742",139,"Male","NPE","NDD","Happy",1470,1.03108797959305,-0.0364266151080317
"743",139,"Male","NPE","NDD","Happy",1833,1.03108797959305,-0.0364266151080317
"744",139,"Male","NPE","DD","Angry",1343,1.03108797959305,-0.0364266151080317
"745",139,"Male","NPE","NDD","Happy",1034,1.03108797959305,-0.0364266151080317
"746",139,"Male","NPE","DD","Angry",1058,1.03108797959305,-0.0364266151080317
"747",139,"Male","NPE","DD","Angry",1311,1.03108797959305,-0.0364266151080317
"748",139,"Male","NPE","NDD","Happy",997,1.03108797959305,-0.0364266151080317
"749",140,"Female","PE","DD","Happy",1429,0.931787708103932,-0.0364266151080317
"750",140,"Female","NPE","NDD","Angry",891,0.931787708103932,-0.0364266151080317
"751",140,"Female","NPE","DD","Happy",1174,0.931787708103932,-0.0364266151080317
"752",140,"Female","NPE","DD","Angry",2699,0.931787708103932,-0.0364266151080317
"753",140,"Female","NPE","DD","Angry",2067,0.931787708103932,-0.0364266151080317
"754",140,"Female","PE","DD","Angry",1628,0.931787708103932,-0.0364266151080317
"755",140,"Female","NPE","NDD","Neutral",942,0.931787708103932,-0.0364266151080317
"756",140,"Female","NPE","DD","Angry",3235,0.931787708103932,-0.0364266151080317
"757",140,"Female","NPE","NDD","Neutral",1343,0.931787708103932,-0.0364266151080317
"758",140,"Female","NPE","NDD","Neutral",1509,0.931787708103932,-0.0364266151080317
"759",140,"Female","NPE","NDD","Neutral",833,0.931787708103932,-0.0364266151080317
"760",140,"Female","NPE","NDD","Neutral",1440,0.931787708103932,-0.0364266151080317
"761",140,"Female","NPE","NDD","Neutral",1263,0.931787708103932,-0.0364266151080317
"762",140,"Female","NPE","NDD","Neutral",1285,0.931787708103932,-0.0364266151080317
"763",140,"Female","NPE","DD","Angry",1185,0.931787708103932,-0.0364266151080317
"764",140,"Female","NPE","DD","Angry",1632,0.931787708103932,-0.0364266151080317
"765",140,"Female","NPE","NDD","Neutral",920,0.931787708103932,-0.0364266151080317
"766",140,"Female","NPE","NDD","Angry",1135,0.931787708103932,-0.0364266151080317
"767",140,"Female","NPE","DD","Angry",2688,0.931787708103932,-0.0364266151080317
"768",140,"Female","NPE","NDD","Neutral",1979,0.931787708103932,-0.0364266151080317
"769",140,"Female","PE","DD","Angry",3129,0.931787708103932,-0.0364266151080317
"770",140,"Female","NPE","NDD","Neutral",1027,0.931787708103932,-0.0364266151080317
"771",140,"Female","NPE","DD","Happy",1099,0.931787708103932,-0.0364266151080317
"772",140,"Female","NPE","NDD","Angry",931,0.931787708103932,-0.0364266151080317
"773",140,"Female","NPE","DD","Angry",1612,0.931787708103932,-0.0364266151080317
"774",140,"Female","NPE","DD","Happy",1103,0.931787708103932,-0.0364266151080317
"775",140,"Female","NPE","NDD","Angry",1381,0.931787708103932,-0.0364266151080317
"776",140,"Female","PE","NDD","Angry",907,0.931787708103932,-0.0364266151080317
"777",140,"Female","NPE","DD","Angry",1375,0.931787708103932,-0.0364266151080317
"778",140,"Female","NPE","NDD","Neutral",1006,0.931787708103932,-0.0364266151080317
"779",140,"Female","NPE","DD","Angry",1496,0.931787708103932,-0.0364266151080317
"780",140,"Female","NPE","DD","Happy",1046,0.931787708103932,-0.0364266151080317
"781",140,"Female","NPE","DD","Happy",791,0.931787708103932,-0.0364266151080317
"782",140,"Female","NPE","NDD","Angry",959,0.931787708103932,-0.0364266151080317
"783",140,"Female","NPE","NDD","Angry",1239,0.931787708103932,-0.0364266151080317
"784",140,"Female","NPE","DD","Happy",1390,0.931787708103932,-0.0364266151080317
"785",140,"Female","NPE","NDD","Angry",1236,0.931787708103932,-0.0364266151080317
"786",140,"Female","NPE","NDD","Angry",1848,0.931787708103932,-0.0364266151080317
"787",140,"Female","NPE","NDD","Angry",1685,0.931787708103932,-0.0364266151080317
"788",140,"Female","NPE","DD","Happy",1254,0.931787708103932,-0.0364266151080317
"789",140,"Female","PE","DD","Happy",1470,0.931787708103932,-0.0364266151080317
"790",140,"Female","NPE","DD","Happy",1152,0.931787708103932,-0.0364266151080317
"791",140,"Female","NPE","NDD","Angry",784,0.931787708103932,-0.0364266151080317
"792",140,"Female","PE","NDD","Angry",2740,0.931787708103932,-0.0364266151080317
"793",140,"Female","NPE","DD","Happy",1405,0.931787708103932,-0.0364266151080317
"794",141,"Male","NPE","NDD","Angry",787,0.311161011296903,-0.724889640649832
"795",141,"Male","PE","DD","Happy",852,0.311161011296903,-0.724889640649832
"796",141,"Male","NPE","NDD","Angry",1451,0.311161011296903,-0.724889640649832
"797",141,"Male","NPE","DD","Happy",1654,0.311161011296903,-0.724889640649832
"798",141,"Male","PE","DD","Neutral",1253,0.311161011296903,-0.724889640649832
"799",141,"Male","PE","NDD","Happy",1238,0.311161011296903,-0.724889640649832
"800",141,"Male","NPE","DD","Happy",1324,0.311161011296903,-0.724889640649832
"801",141,"Male","PE","NDD","Angry",1317,0.311161011296903,-0.724889640649832
"802",141,"Male","NPE","DD","Neutral",1367,0.311161011296903,-0.724889640649832
"803",141,"Male","PE","NDD","Angry",2017,0.311161011296903,-0.724889640649832
"804",141,"Male","NPE","DD","Happy",817,0.311161011296903,-0.724889640649832
"805",141,"Male","NPE","DD","Happy",1655,0.311161011296903,-0.724889640649832
"806",141,"Male","NPE","NDD","Happy",881,0.311161011296903,-0.724889640649832
"807",141,"Male","PE","NDD","Happy",881,0.311161011296903,-0.724889640649832
"808",141,"Male","NPE","NDD","Happy",1318,0.311161011296903,-0.724889640649832
"809",141,"Male","NPE","DD","Neutral",1686,0.311161011296903,-0.724889640649832
"810",141,"Male","NPE","DD","Neutral",1028,0.311161011296903,-0.724889640649832
"811",141,"Male","NPE","NDD","Happy",769,0.311161011296903,-0.724889640649832
"812",141,"Male","NPE","NDD","Angry",1096,0.311161011296903,-0.724889640649832
"813",141,"Male","NPE","DD","Neutral",1356,0.311161011296903,-0.724889640649832
"814",141,"Male","NPE","NDD","Happy",1068,0.311161011296903,-0.724889640649832
"815",141,"Male","NPE","DD","Neutral",1058,0.311161011296903,-0.724889640649832
"816",141,"Male","NPE","NDD","Angry",1017,0.311161011296903,-0.724889640649832
"817",141,"Male","PE","DD","Neutral",1259,0.311161011296903,-0.724889640649832
"818",141,"Male","NPE","NDD","Happy",1377,0.311161011296903,-0.724889640649832
"819",141,"Male","NPE","DD","Happy",828,0.311161011296903,-0.724889640649832
"820",141,"Male","NPE","NDD","Happy",885,0.311161011296903,-0.724889640649832
"821",141,"Male","NPE","NDD","Happy",944,0.311161011296903,-0.724889640649832
"822",141,"Male","PE","NDD","Happy",2011,0.311161011296903,-0.724889640649832
"823",141,"Male","NPE","DD","Neutral",1542,0.311161011296903,-0.724889640649832
"824",142,"Female","NPE","NDD","Happy",1268,-1.004567585934,-0.724889640649832
"825",142,"Female","NPE","NDD","Happy",1268,-1.004567585934,-0.724889640649832
"826",142,"Female","NPE","DD","Happy",2141,-1.004567585934,-0.724889640649832
"827",142,"Female","NPE","DD","Happy",2141,-1.004567585934,-0.724889640649832
"828",142,"Female","PE","NDD","Angry",1695,-1.004567585934,-0.724889640649832
"829",142,"Female","PE","NDD","Angry",1695,-1.004567585934,-0.724889640649832
"830",142,"Female","NPE","NDD","Angry",1642,-1.004567585934,-0.724889640649832
"831",142,"Female","NPE","NDD","Angry",1642,-1.004567585934,-0.724889640649832
"832",142,"Female","NPE","DD","Neutral",1295,-1.004567585934,-0.724889640649832
"833",142,"Female","NPE","DD","Neutral",1295,-1.004567585934,-0.724889640649832
"834",142,"Female","NPE","DD","Happy",1299,-1.004567585934,-0.724889640649832
"835",142,"Female","NPE","DD","Happy",1299,-1.004567585934,-0.724889640649832
"836",142,"Female","NPE","DD","Happy",1445,-1.004567585934,-0.724889640649832
"837",142,"Female","NPE","DD","Happy",1445,-1.004567585934,-0.724889640649832
"838",142,"Female","PE","NDD","Happy",1956,-1.004567585934,-0.724889640649832
"839",142,"Female","PE","NDD","Happy",1956,-1.004567585934,-0.724889640649832
"840",142,"Female","NPE","DD","Neutral",837,-1.004567585934,-0.724889640649832
"841",142,"Female","NPE","DD","Neutral",837,-1.004567585934,-0.724889640649832
"842",142,"Female","NPE","DD","Happy",2250,-1.004567585934,-0.724889640649832
"843",142,"Female","NPE","DD","Happy",2250,-1.004567585934,-0.724889640649832
"844",142,"Female","NPE","DD","Happy",2461,-1.004567585934,-0.724889640649832
"845",142,"Female","NPE","DD","Happy",2461,-1.004567585934,-0.724889640649832
"846",142,"Female","NPE","DD","Neutral",764,-1.004567585934,-0.724889640649832
"847",142,"Female","NPE","DD","Neutral",764,-1.004567585934,-0.724889640649832
"848",142,"Female","NPE","NDD","Happy",1176,-1.004567585934,-0.724889640649832
"849",142,"Female","NPE","NDD","Happy",1176,-1.004567585934,-0.724889640649832
"850",142,"Female","PE","DD","Neutral",772,-1.004567585934,-0.724889640649832
"851",142,"Female","PE","DD","Neutral",772,-1.004567585934,-0.724889640649832
"852",142,"Female","NPE","NDD","Happy",1120,-1.004567585934,-0.724889640649832
"853",142,"Female","NPE","NDD","Happy",1120,-1.004567585934,-0.724889640649832
"854",142,"Female","PE","NDD","Angry",1579,-1.004567585934,-0.724889640649832
"855",142,"Female","PE","NDD","Angry",1579,-1.004567585934,-0.724889640649832
"856",142,"Female","PE","NDD","Happy",1051,-1.004567585934,-0.724889640649832
"857",142,"Female","PE","NDD","Happy",1051,-1.004567585934,-0.724889640649832
"858",142,"Female","NPE","NDD","Angry",1768,-1.004567585934,-0.724889640649832
"859",142,"Female","NPE","NDD","Angry",1768,-1.004567585934,-0.724889640649832
"860",142,"Female","PE","DD","Neutral",929,-1.004567585934,-0.724889640649832
"861",142,"Female","PE","DD","Neutral",929,-1.004567585934,-0.724889640649832
"862",142,"Female","NPE","NDD","Happy",1068,-1.004567585934,-0.724889640649832
"863",142,"Female","NPE","NDD","Happy",1068,-1.004567585934,-0.724889640649832
"864",142,"Female","NPE","NDD","Angry",2099,-1.004567585934,-0.724889640649832
"865",142,"Female","NPE","NDD","Angry",2099,-1.004567585934,-0.724889640649832
"866",142,"Female","NPE","NDD","Angry",1231,-1.004567585934,-0.724889640649832
"867",142,"Female","NPE","NDD","Angry",1231,-1.004567585934,-0.724889640649832
"868",142,"Female","NPE","NDD","Angry",1077,-1.004567585934,-0.724889640649832
"869",142,"Female","NPE","NDD","Angry",1077,-1.004567585934,-0.724889640649832
"870",142,"Female","NPE","NDD","Angry",1045,-1.004567585934,-0.724889640649832
"871",142,"Female","NPE","NDD","Angry",1045,-1.004567585934,-0.724889640649832
"872",142,"Female","NPE","DD","Happy",1525,-1.004567585934,-0.724889640649832
"873",142,"Female","NPE","DD","Happy",1525,-1.004567585934,-0.724889640649832
"874",143,"Male","NPE","DD","Neutral",2560,1.40346399767727,-0.724889640649832
"875",143,"Male","NPE","DD","Angry",1408,1.40346399767727,-0.724889640649832
"876",143,"Male","NPE","DD","Angry",1745,1.40346399767727,-0.724889640649832
"877",143,"Male","NPE","NDD","Angry",2030,1.40346399767727,-0.724889640649832
"878",143,"Male","NPE","DD","Neutral",3059,1.40346399767727,-0.724889640649832
"879",143,"Male","NPE","NDD","Angry",2295,1.40346399767727,-0.724889640649832
"880",143,"Male","PE","NDD","Angry",1739,1.40346399767727,-0.724889640649832
"881",143,"Male","PE","DD","Neutral",2276,1.40346399767727,-0.724889640649832
"882",143,"Male","NPE","NDD","Happy",1857,1.40346399767727,-0.724889640649832
"883",143,"Male","NPE","DD","Angry",2142,1.40346399767727,-0.724889640649832
"884",143,"Male","NPE","DD","Angry",1894,1.40346399767727,-0.724889640649832
"885",143,"Male","NPE","DD","Angry",3400,1.40346399767727,-0.724889640649832
"886",143,"Male","NPE","NDD","Angry",1721,1.40346399767727,-0.724889640649832
"887",143,"Male","NPE","DD","Neutral",2279,1.40346399767727,-0.724889640649832
"888",143,"Male","NPE","NDD","Angry",1341,1.40346399767727,-0.724889640649832
"889",143,"Male","PE","DD","Neutral",1400,1.40346399767727,-0.724889640649832
"890",143,"Male","NPE","DD","Neutral",1806,1.40346399767727,-0.724889640649832
"891",143,"Male","PE","DD","Neutral",2458,1.40346399767727,-0.724889640649832
"892",143,"Male","NPE","NDD","Happy",3409,1.40346399767727,-0.724889640649832
"893",143,"Male","NPE","NDD","Happy",1414,1.40346399767727,-0.724889640649832
"894",143,"Male","NPE","NDD","Happy",2505,1.40346399767727,-0.724889640649832
"895",143,"Male","NPE","DD","Angry",2013,1.40346399767727,-0.724889640649832
"896",143,"Male","NPE","NDD","Happy",1966,1.40346399767727,-0.724889640649832
"897",143,"Male","PE","DD","Neutral",1900,1.40346399767727,-0.724889640649832
"898",143,"Male","PE","DD","Neutral",3269,1.40346399767727,-0.724889640649832
"899",143,"Male","NPE","NDD","Happy",1721,1.40346399767727,-0.724889640649832
"900",143,"Male","NPE","DD","Angry",1547,1.40346399767727,-0.724889640649832
"901",143,"Male","NPE","NDD","Happy",1487,1.40346399767727,-0.724889640649832
"902",143,"Male","NPE","DD","Angry",1927,1.40346399767727,-0.724889640649832
"903",143,"Male","NPE","NDD","Happy",1592,1.40346399767727,-0.724889640649832
"904",143,"Male","PE","NDD","Happy",1896,1.40346399767727,-0.724889640649832
"905",143,"Male","NPE","DD","Angry",1671,1.40346399767727,-0.724889640649832
"906",143,"Male","NPE","DD","Angry",1573,1.40346399767727,-0.724889640649832
"907",143,"Male","NPE","NDD","Happy",1718,1.40346399767727,-0.724889640649832
"908",143,"Male","NPE","NDD","Happy",2228,1.40346399767727,-0.724889640649832
"909",143,"Male","NPE","NDD","Happy",1737,1.40346399767727,-0.724889640649832
"910",143,"Male","NPE","DD","Angry",1953,1.40346399767727,-0.724889640649832
"911",145,"Male","NPE","NDD","Angry",2581,-0.433591024871535,0.422548735253169
"912",145,"Male","NPE","NDD","Angry",1334,-0.433591024871535,0.422548735253169
"913",145,"Male","NPE","DD","Happy",2398,-0.433591024871535,0.422548735253169
"914",145,"Male","NPE","DD","Neutral",1635,-0.433591024871535,0.422548735253169
"915",145,"Male","NPE","DD","Neutral",1466,-0.433591024871535,0.422548735253169
"916",145,"Male","NPE","NDD","Happy",2280,-0.433591024871535,0.422548735253169
"917",145,"Male","NPE","NDD","Happy",1049,-0.433591024871535,0.422548735253169
"918",145,"Male","NPE","DD","Happy",2042,-0.433591024871535,0.422548735253169
"919",145,"Male","NPE","DD","Happy",1344,-0.433591024871535,0.422548735253169
"920",145,"Male","NPE","DD","Neutral",1196,-0.433591024871535,0.422548735253169
"921",145,"Male","NPE","NDD","Happy",1143,-0.433591024871535,0.422548735253169
"922",145,"Male","NPE","NDD","Happy",1723,-0.433591024871535,0.422548735253169
"923",145,"Male","NPE","DD","Neutral",1565,-0.433591024871535,0.422548735253169
"924",145,"Male","NPE","DD","Happy",1858,-0.433591024871535,0.422548735253169
"925",145,"Male","NPE","NDD","Angry",1217,-0.433591024871535,0.422548735253169
"926",145,"Male","NPE","NDD","Angry",1158,-0.433591024871535,0.422548735253169
"927",145,"Male","NPE","DD","Happy",1418,-0.433591024871535,0.422548735253169
"928",145,"Male","NPE","NDD","Angry",1202,-0.433591024871535,0.422548735253169
"929",145,"Male","NPE","NDD","Angry",1251,-0.433591024871535,0.422548735253169
"930",145,"Male","NPE","NDD","Angry",2528,-0.433591024871535,0.422548735253169
"931",145,"Male","NPE","DD","Neutral",1108,-0.433591024871535,0.422548735253169
"932",145,"Male","NPE","DD","Neutral",1924,-0.433591024871535,0.422548735253169
"933",145,"Male","NPE","DD","Happy",1105,-0.433591024871535,0.422548735253169
"934",145,"Male","NPE","DD","Happy",1710,-0.433591024871535,0.422548735253169
"935",145,"Male","NPE","DD","Happy",1372,-0.433591024871535,0.422548735253169
"936",145,"Male","NPE","NDD","Angry",1232,-0.433591024871535,0.422548735253169
"937",145,"Male","NPE","NDD","Angry",2096,-0.433591024871535,0.422548735253169
"938",145,"Male","NPE","DD","Happy",1300,-0.433591024871535,0.422548735253169
"939",145,"Male","NPE","DD","Happy",1713,-0.433591024871535,0.422548735253169
"940",145,"Male","NPE","NDD","Angry",1082,-0.433591024871535,0.422548735253169
"941",145,"Male","NPE","NDD","Angry",1155,-0.433591024871535,0.422548735253169
"942",145,"Male","NPE","NDD","Happy",2871,-0.433591024871535,0.422548735253169
"943",145,"Male","NPE","NDD","Happy",1373,-0.433591024871535,0.422548735253169
"944",145,"Male","NPE","DD","Happy",2019,-0.433591024871535,0.422548735253169
"945",145,"Male","NPE","NDD","Angry",1352,-0.433591024871535,0.422548735253169
"946",145,"Male","NPE","DD","Neutral",1590,-0.433591024871535,0.422548735253169
"947",145,"Male","NPE","DD","Neutral",1251,-0.433591024871535,0.422548735253169
"948",145,"Male","NPE","NDD","Happy",1241,-0.433591024871535,0.422548735253169
"949",145,"Male","NPE","DD","Neutral",2073,-0.433591024871535,0.422548735253169
"950",145,"Male","NPE","NDD","Happy",1848,-0.433591024871535,0.422548735253169
"951",145,"Male","NPE","NDD","Happy",2483,-0.433591024871535,0.422548735253169
"952",145,"Male","NPE","DD","Neutral",1250,-0.433591024871535,0.422548735253169
"953",145,"Male","NPE","NDD","Happy",1461,-0.433591024871535,0.422548735253169
"954",147,"Male","NPE","NDD","Neutral",1923,-0.259815549765566,0.422548735253169
"955",147,"Male","NPE","NDD","Neutral",1589,-0.259815549765566,0.422548735253169
"956",147,"Male","NPE","NDD","Neutral",1478,-0.259815549765566,0.422548735253169
"957",147,"Male","NPE","NDD","Neutral",1751,-0.259815549765566,0.422548735253169
"958",147,"Male","PE","NDD","Neutral",2036,-0.259815549765566,0.422548735253169
"959",147,"Male","NPE","DD","Neutral",2357,-0.259815549765566,0.422548735253169
"960",147,"Male","NPE","DD","Happy",2135,-0.259815549765566,0.422548735253169
"961",147,"Male","NPE","NDD","Neutral",2111,-0.259815549765566,0.422548735253169
"962",147,"Male","NPE","DD","Happy",1582,-0.259815549765566,0.422548735253169
"963",147,"Male","NPE","NDD","Neutral",1428,-0.259815549765566,0.422548735253169
"964",147,"Male","PE","DD","Happy",2977,-0.259815549765566,0.422548735253169
"965",147,"Male","NPE","DD","Happy",2404,-0.259815549765566,0.422548735253169
"966",147,"Male","NPE","NDD","Angry",1755,-0.259815549765566,0.422548735253169
"967",147,"Male","NPE","NDD","Angry",1595,-0.259815549765566,0.422548735253169
"968",147,"Male","NPE","DD","Neutral",2836,-0.259815549765566,0.422548735253169
"969",147,"Male","NPE","DD","Neutral",1573,-0.259815549765566,0.422548735253169
"970",147,"Male","PE","DD","Neutral",2465,-0.259815549765566,0.422548735253169
"971",147,"Male","PE","NDD","Angry",1789,-0.259815549765566,0.422548735253169
"972",147,"Male","PE","NDD","Angry",1733,-0.259815549765566,0.422548735253169
"973",147,"Male","NPE","NDD","Angry",1859,-0.259815549765566,0.422548735253169
"974",147,"Male","NPE","DD","Neutral",2078,-0.259815549765566,0.422548735253169
"975",147,"Male","NPE","NDD","Angry",2135,-0.259815549765566,0.422548735253169
"976",147,"Male","NPE","DD","Neutral",1363,-0.259815549765566,0.422548735253169
"977",147,"Male","NPE","NDD","Angry",1307,-0.259815549765566,0.422548735253169
"978",147,"Male","NPE","DD","Neutral",1896,-0.259815549765566,0.422548735253169
"979",147,"Male","NPE","NDD","Angry",1574,-0.259815549765566,0.422548735253169
"980",147,"Male","NPE","DD","Neutral",1698,-0.259815549765566,0.422548735253169
"981",147,"Male","NPE","DD","Neutral",1045,-0.259815549765566,0.422548735253169
"982",147,"Male","NPE","DD","Neutral",2145,-0.259815549765566,0.422548735253169
"983",147,"Male","NPE","DD","Neutral",1735,-0.259815549765566,0.422548735253169
"984",147,"Male","NPE","NDD","Angry",2638,-0.259815549765566,0.422548735253169
"985",147,"Male","NPE","NDD","Angry",1431,-0.259815549765566,0.422548735253169
"986",147,"Male","NPE","NDD","Neutral",3483,-0.259815549765566,0.422548735253169
"987",147,"Male","NPE","DD","Happy",2685,-0.259815549765566,0.422548735253169
"988",147,"Male","NPE","NDD","Neutral",3032,-0.259815549765566,0.422548735253169
"989",147,"Male","NPE","NDD","Neutral",1272,-0.259815549765566,0.422548735253169
"990",147,"Male","NPE","NDD","Neutral",1403,-0.259815549765566,0.422548735253169
"991",147,"Male","NPE","DD","Happy",2467,-0.259815549765566,0.422548735253169
"992",147,"Male","NPE","DD","Happy",1881,-0.259815549765566,0.422548735253169
"993",147,"Male","NPE","DD","Happy",3162,-0.259815549765566,0.422548735253169
"994",147,"Male","NPE","NDD","Angry",1761,-0.259815549765566,0.422548735253169
"995",147,"Male","NPE","DD","Happy",2887,-0.259815549765566,0.422548735253169
"996",147,"Male","NPE","NDD","Neutral",1460,-0.259815549765566,0.422548735253169
"997",148,"Female","PE","DD","Happy",925,0.211860739807778,-0.954377315830433
"998",148,"Female","PE","NDD","Angry",765,0.211860739807778,-0.954377315830433
"999",148,"Female","PE","NDD","Angry",979,0.211860739807778,-0.954377315830433
"1000",148,"Female","NPE","NDD","Angry",809,0.211860739807778,-0.954377315830433
"1001",148,"Female","NPE","DD","Happy",732,0.211860739807778,-0.954377315830433
"1002",148,"Female","NPE","NDD","Neutral",1495,0.211860739807778,-0.954377315830433
"1003",148,"Female","NPE","NDD","Angry",1677,0.211860739807778,-0.954377315830433
"1004",148,"Female","NPE","DD","Happy",1597,0.211860739807778,-0.954377315830433
"1005",148,"Female","NPE","NDD","Angry",1001,0.211860739807778,-0.954377315830433
"1006",148,"Female","NPE","NDD","Neutral",2059,0.211860739807778,-0.954377315830433
"1007",148,"Female","PE","DD","Happy",640,0.211860739807778,-0.954377315830433
"1008",148,"Female","NPE","DD","Angry",1330,0.211860739807778,-0.954377315830433
"1009",148,"Female","NPE","NDD","Neutral",2654,0.211860739807778,-0.954377315830433
"1010",148,"Female","NPE","DD","Angry",1731,0.211860739807778,-0.954377315830433
"1011",148,"Female","NPE","NDD","Neutral",1708,0.211860739807778,-0.954377315830433
"1012",148,"Female","NPE","NDD","Neutral",1338,0.211860739807778,-0.954377315830433
"1013",148,"Female","NPE","DD","Angry",1639,0.211860739807778,-0.954377315830433
"1014",148,"Female","NPE","NDD","Neutral",1192,0.211860739807778,-0.954377315830433
"1015",148,"Female","NPE","NDD","Neutral",1268,0.211860739807778,-0.954377315830433
"1016",148,"Female","NPE","DD","Angry",1541,0.211860739807778,-0.954377315830433
"1017",148,"Female","NPE","DD","Angry",1847,0.211860739807778,-0.954377315830433
"1018",148,"Female","NPE","NDD","Neutral",2793,0.211860739807778,-0.954377315830433
"1019",148,"Female","NPE","DD","Angry",1606,0.211860739807778,-0.954377315830433
"1020",148,"Female","NPE","DD","Angry",1922,0.211860739807778,-0.954377315830433
"1021",148,"Female","NPE","NDD","Neutral",1331,0.211860739807778,-0.954377315830433
"1022",148,"Female","NPE","DD","Angry",1455,0.211860739807778,-0.954377315830433
"1023",148,"Female","NPE","NDD","Neutral",1741,0.211860739807778,-0.954377315830433
"1024",148,"Female","NPE","DD","Angry",1995,0.211860739807778,-0.954377315830433
"1025",148,"Female","NPE","NDD","Neutral",1363,0.211860739807778,-0.954377315830433
"1026",148,"Female","NPE","DD","Angry",1391,0.211860739807778,-0.954377315830433
"1027",148,"Female","NPE","DD","Angry",1968,0.211860739807778,-0.954377315830433
"1028",148,"Female","PE","DD","Angry",1598,0.211860739807778,-0.954377315830433
"1029",148,"Female","NPE","NDD","Angry",1541,0.211860739807778,-0.954377315830433
"1030",148,"Female","PE","NDD","Angry",3411,0.211860739807778,-0.954377315830433
"1031",148,"Female","PE","DD","Happy",2450,0.211860739807778,-0.954377315830433
"1032",148,"Female","NPE","DD","Happy",2774,0.211860739807778,-0.954377315830433
"1033",148,"Female","NPE","DD","Happy",1594,0.211860739807778,-0.954377315830433
"1034",148,"Female","NPE","DD","Happy",842,0.211860739807778,-0.954377315830433
"1035",148,"Female","PE","NDD","Angry",1859,0.211860739807778,-0.954377315830433
"1036",148,"Female","NPE","NDD","Angry",2427,0.211860739807778,-0.954377315830433
"1037",148,"Female","NPE","DD","Happy",2498,0.211860739807778,-0.954377315830433
"1038",148,"Female","NPE","DD","Happy",1246,0.211860739807778,-0.954377315830433
"1039",148,"Female","NPE","DD","Happy",905,0.211860739807778,-0.954377315830433
"1040",148,"Female","NPE","NDD","Angry",846,0.211860739807778,-0.954377315830433
"1041",148,"Female","PE","DD","Happy",578,0.211860739807778,-0.954377315830433
"1042",148,"Female","NPE","NDD","Angry",1694,0.211860739807778,-0.954377315830433
"1043",149,"Male","NPE","NDD","Neutral",1513,-0.97974251806172,0.422548735253169
"1044",149,"Male","NPE","DD","Happy",1601,-0.97974251806172,0.422548735253169
"1045",149,"Male","NPE","NDD","Neutral",1189,-0.97974251806172,0.422548735253169
"1046",149,"Male","PE","NDD","Neutral",1720,-0.97974251806172,0.422548735253169
"1047",149,"Male","NPE","DD","Happy",972,-0.97974251806172,0.422548735253169
"1048",149,"Male","NPE","DD","Happy",1477,-0.97974251806172,0.422548735253169
"1049",149,"Male","PE","NDD","Neutral",1606,-0.97974251806172,0.422548735253169
"1050",149,"Male","NPE","DD","Happy",2193,-0.97974251806172,0.422548735253169
"1051",149,"Male","NPE","NDD","Neutral",1377,-0.97974251806172,0.422548735253169
"1052",149,"Male","NPE","DD","Happy",1735,-0.97974251806172,0.422548735253169
"1053",149,"Male","NPE","NDD","Angry",2811,-0.97974251806172,0.422548735253169
"1054",149,"Male","NPE","NDD","Neutral",501,-0.97974251806172,0.422548735253169
"1055",149,"Male","PE","NDD","Angry",1817,-0.97974251806172,0.422548735253169
"1056",149,"Male","PE","NDD","Angry",1691,-0.97974251806172,0.422548735253169
"1057",149,"Male","NPE","DD","Neutral",1694,-0.97974251806172,0.422548735253169
"1058",149,"Male","NPE","NDD","Angry",1172,-0.97974251806172,0.422548735253169
"1059",149,"Male","NPE","DD","Neutral",1928,-0.97974251806172,0.422548735253169
"1060",149,"Male","NPE","NDD","Angry",1483,-0.97974251806172,0.422548735253169
"1061",149,"Male","PE","DD","Neutral",1647,-0.97974251806172,0.422548735253169
"1062",149,"Male","PE","NDD","Angry",397,-0.97974251806172,0.422548735253169
"1063",149,"Male","PE","DD","Neutral",1442,-0.97974251806172,0.422548735253169
"1064",149,"Male","PE","DD","Neutral",640,-0.97974251806172,0.422548735253169
"1065",149,"Male","NPE","NDD","Angry",1793,-0.97974251806172,0.422548735253169
"1066",149,"Male","NPE","DD","Happy",603,-0.97974251806172,0.422548735253169
"1067",149,"Male","NPE","DD","Happy",1419,-0.97974251806172,0.422548735253169
