"","ID","Sex_C","Child_Age","Education_Years_1","Income","Home_2","Home_3","RavenScore","Congruency","PES","delayed_disinhibition","Affect","RT","PES_dummy","PE_between","PE_within","Child_Age_c","RavenScore_c","Poly_Age","SES"
"1",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Angry",1818,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"2",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",854,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"3",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",1219,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"4",102,"Female",4.55449910639592,22,4,5,2,27,"cong","PE","NDD","Happy",1111,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"5",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Angry",876,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"6",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",1561,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"7",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Angry",1897,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"8",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",1993,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"9",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Angry",1521,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"10",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Angry",1265,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"11",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Angry",1386,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"12",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",2463,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"13",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",2037,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"14",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",1446,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"15",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Angry",1443,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"16",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",1099,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"17",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Angry",2376,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"18",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Neutral",1883,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"19",102,"Female",4.55449910639592,22,4,5,2,27,"cong","PE","DD","Neutral",2786,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"20",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",2112,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"21",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",2307,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"22",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",850,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"23",102,"Female",4.55449910639592,22,4,5,2,27,"cong","PE","DD","Neutral",2011,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"24",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Neutral",1624,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"25",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Neutral",1102,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"26",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",2935,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"27",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",1804,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"28",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",3438,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"29",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Neutral",1890,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"30",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Neutral",2962,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"31",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",1323,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"32",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Neutral",1693,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"33",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",1600,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"34",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",1497,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"35",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Neutral",1515,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"36",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",1172,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"37",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Angry",1033,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"38",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Neutral",933,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"39",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Neutral",1552,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"40",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","NPE","NDD","Neutral",2629,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"41",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","PE","NDD","Neutral",965,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"42",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","PE","NDD","Neutral",1270,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"43",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","PE","NDD","Neutral",1771,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"44",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","PE","NDD","Neutral",2706,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"45",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","PE","NDD","Neutral",2230,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"46",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","NPE","NDD","Neutral",3025,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"47",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","PE","NDD","Neutral",2062,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"48",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","PE","NDD","Neutral",2386,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"49",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","PE","NDD","Neutral",1274,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"50",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","PE","NDD","Neutral",1929,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"51",102,"Female",4.55449910639592,22,4,5,2,27,"Incong","NPE","NDD","Neutral",1300,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"52",102,"Female",4.55449910639592,22,4,5,2,27,"cong","PE","DD","Angry",3051,1,0.228070175438596,0.771929824561403,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"53",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",1170,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"54",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",2265,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"55",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Angry",2361,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"56",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","NDD","Happy",1000,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"57",102,"Female",4.55449910639592,22,4,5,2,27,"cong","NPE","DD","Angry",2031,0,0.228070175438596,-0.228070175438596,-0.0696523176219469,1.80933391553508,0.00485144535010858,0.88829726262842
"58",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","NDD","Happy",986,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"59",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","DD","Angry",1120,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"60",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","NDD","Happy",647,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"61",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","DD","Angry",522,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"62",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","NDD","Happy",859,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"63",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","DD","Angry",862,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"64",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","NDD","Happy",563,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"65",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","DD","Neutral",969,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"66",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","DD","Neutral",708,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"67",109,"Male",4.3510339189292,15,1,3,0,27,"Incong","NPE","NDD","Angry",931,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"68",109,"Male",4.3510339189292,15,1,3,0,27,"Incong","NPE","NDD","Neutral",2565,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"69",109,"Male",4.3510339189292,15,1,3,0,27,"Incong","PE","NDD","Angry",2349,1,0.0980392156862745,0.901960784313726,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"70",109,"Male",4.3510339189292,15,1,3,0,27,"Incong","NPE","NDD","Angry",947,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"71",109,"Male",4.3510339189292,15,1,3,0,27,"Incong","NPE","NDD","Angry",1105,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"72",109,"Male",4.3510339189292,15,1,3,0,27,"Incong","NPE","NDD","Neutral",1110,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"73",109,"Male",4.3510339189292,15,1,3,0,27,"Incong","NPE","NDD","Angry",2741,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"74",109,"Male",4.3510339189292,15,1,3,0,27,"Incong","PE","NDD","Neutral",3262,1,0.0980392156862745,0.901960784313726,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"75",109,"Male",4.3510339189292,15,1,3,0,27,"Incong","NPE","NDD","Neutral",977,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"76",109,"Male",4.3510339189292,15,1,3,0,27,"Incong","NPE","NDD","Angry",1678,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"77",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","NDD","Happy",955,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"78",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","NDD","Happy",855,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"79",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","DD","Angry",1741,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"80",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","NDD","Happy",1163,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"81",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","DD","Angry",1708,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
"82",109,"Male",4.3510339189292,15,1,3,0,27,"cong","NPE","NDD","Angry",1044,0,0.0980392156862745,-0.0980392156862745,-0.534774737932255,1.80933391553508,0.285984020330512,-2.17600396060829
